SKU,Product Line,Name,Item Color,Description,Features,Finish / Material,IsAdvantage24,Categories,Decoration Methods,Item Size,Decoration Height,Decoration Width,LessThanMin1Qty,LessThanMin1Charge,PricePoint1Qty,PricePoint1Price,PricePoint1Code,PricePoint2Qty,PricePoint2Price,PricePoint2Code,PricePoint3Qty,PricePoint3Price,PricePoint3Code,PricePoint4Qty,PricePoint4Price,PricePoint4Code,PricePoint5Qty,PricePoint5Price,PricePoint5Code,PricePoint6Qty,PricePoint6Price,PricePoint6Code,End Column Price,Catalog Page,Box Weight,Quantity Per Box,Box Length,Paper Insert Initial Setup,Paper Insert Repeat Setup,Production Time,ProductID
BA600G,Basics,Lidon,Gunmetal,Rollerball Pen,"Cap-off design rollerball has a solid brass cap and barrel and features our unique 24-hole barrel design,",Brass,YES,Rollerball Pens,"Laser, Laser",9/16 W x 5 3/8 H x 3/8 D,1/1/2002,1/4/2015,50,25,100,4.85,c,250,4.55,c,500,4.25,c,1000,3.95,c,0,0,c,0,0,c,3.95,LM_20,33,500,12,0,0,5-7 Working Days,1794
BA600S,Basics,Lidon,Matte Silver,Rollerball Pen,"Cap-off design rollerball has a solid brass cap and barrel and features our unique 24-hole barrel design,",Brass,YES,Rollerball Pens,"Laser, Laser",9/16 W x 5 3/8 H x 3/8 D,1/1/2002,1/4/2015,50,25,100,4.85,c,250,4.55,c,500,4.25,c,1000,3.95,c,0,0,c,0,0,c,3.95,LM_20,33,500,12,0,0,5-7 Working Days,1794
BA600SN,Basics,Lidon,Satin-Nickel,Rollerball Pen,"Cap-off design rollerball has a solid brass cap and barrel and features our unique 24-hole barrel design,",Brass,YES,Rollerball Pens,"Laser, Laser",9/16 W x 5 3/8 H x 3/8 D,1/1/2002,1/4/2015,50,25,100,4.85,c,250,4.55,c,500,4.25,c,1000,3.95,c,0,0,c,0,0,c,3.95,LM_20,33,500,12,0,0,5-7 Working Days,1794
BA600W,Basics,Lidon,Pearl White,Rollerball Pen,"Cap-off design rollerball has a solid brass cap and barrel and features our unique 24-hole barrel design,",Brass,YES,Rollerball Pens,"Laser, Laser",9/16 W x 5 3/8 H x 3/8 D,1/1/2002,1/4/2015,50,25,100,4.85,c,250,4.55,c,500,4.25,c,1000,3.95,c,0,0,c,0,0,c,3.95,LM_20,33,500,12,0,0,5-7 Working Days,1794
BA6150B,Basics,Paolo,Black,Rollerball Pen,"Cap-off design rollerball, leather wrapped barrel, spring loaded clip.","Brass, Leather",YES,Rollerball Pens,"Laser, Laser",5/8 W x 5 1/2 H x 1/2 D,1/1/2002,5/16/2015,50,25,100,10.4,c,250,10.1,c,500,9.8,c,1000,9.5,c,0,0,c,0,0,c,9.5,LM_36,28,300,14,0,0,5-7 Working Days,4110
BA6150N,Basics,Paolo,Blue,Rollerball Pen,"Cap-off design rollerball, leather wrapped barrel, spring loaded clip.","Brass, Leather",YES,Rollerball Pens,"Laser, Laser",5/8 W x 5 1/2 H x 1/2 D,1/1/2002,5/16/2015,50,25,100,10.4,c,250,10.1,c,500,9.8,c,1000,9.5,c,0,0,c,0,0,c,9.5,LM_36,28,300,14,0,0,5-7 Working Days,4110
BA6150R,Basics,Paolo,Red,Rollerball Pen,"Cap-off design rollerball, leather wrapped barrel, spring loaded clip.","Brass, Leather",YES,Rollerball Pens,"Laser, Laser",5/8 W x 5 1/2 H x 1/2 D,1/1/2002,5/16/2015,50,25,100,10.4,c,250,10.1,c,500,9.8,c,1000,9.5,c,0,0,c,0,0,c,9.5,LM_36,28,300,14,0,0,5-7 Working Days,4110
BA6150Z,Basics,Paolo,Brown,Rollerball Pen,"Cap-off design rollerball, leather wrapped barrel, spring loaded clip.","Brass, Leather",YES,Rollerball Pens,"Laser, Laser",5/8 W x 5 1/2 H x 1/2 D,1/1/2002,5/16/2015,50,25,100,10.4,c,250,10.1,c,500,9.8,c,1000,9.5,c,0,0,c,0,0,c,9.5,LM_36,28,300,14,0,0,5-7 Working Days,4110
BA6250B,Basics,Vittori,Black,Rollerball Pen,"Colored cap and cut-out barrel design with chrome barrel and trims, cap-off design.",Brass,YES,Rollerball Pens,"Laser, Laser",1/2 W x 5 3/8 H x 3/8 D,1/1/2002,1/4/2015,50,25,100,6.3,c,250,6.1,c,500,5.9,c,1000,5.7,c,2500,5.5,c,0,0,c,5.5,VM_32,39,700,12,0,0,5-7 Working Days,4111
BA6250N,Basics,Vittori,Blue,Rollerball Pen,"Colored cap and cut-out barrel design with chrome barrel and trims, cap-off design.",Brass,YES,Rollerball Pens,"Laser, Laser",1/2 W x 5 3/8 H x 3/8 D,1/1/2002,1/4/2015,50,25,100,6.3,c,250,6.1,c,500,5.9,c,1000,5.7,c,2500,5.5,c,0,0,c,5.5,VM_32,39,700,12,0,0,5-7 Working Days,4111
BA6250R,Basics,Vittori,Red,Rollerball Pen,"Colored cap and cut-out barrel design with chrome barrel and trims, cap-off design.",Brass,YES,Rollerball Pens,"Laser, Laser",1/2 W x 5 3/8 H x 3/8 D,1/1/2002,1/4/2015,50,25,100,6.3,c,250,6.1,c,500,5.9,c,1000,5.7,c,2500,5.5,c,0,0,c,5.5,VM_32,39,700,12,0,0,5-7 Working Days,4111
BA6250T,Basics,Vittori,Orange,Rollerball Pen,"Colored cap and cut-out barrel design with chrome barrel and trims, cap-off design.",Brass,YES,Rollerball Pens,"Laser, Laser",1/2 W x 5 3/8 H x 3/8 D,1/1/2002,1/4/2015,50,25,100,6.3,c,250,6.1,c,500,5.9,c,1000,5.7,c,2500,5.5,c,0,0,c,5.5,VM_32,39,700,12,0,0,5-7 Working Days,4111
BA6300L,Basics,Nespoli,Light Blue,Ballpoint Pen,"Twist-action ballpoint pen with brass body, matte trim.",Brass,YES,Ballpoint Pens,"Laser, Laser",9/16 W x 5 1/2 H x 3/8 D,1/1/2002,1/4/2015,25,25,100,5.95,c,250,5.95,c,500,5.95,c,1000,5.95,c,0,0,c,0,0,c,5.95,0,31,500,12,0,0,5-7 Working Days,4112
BA6300S,Basics,Nespoli,Silver,Ballpoint Pen,"Twist-action ballpoint pen with brass body, matte trim.",Brass,YES,Ballpoint Pens,"Laser, Laser",9/16 W x 5 1/2 H x 3/8 D,1/1/2002,1/4/2015,25,25,100,5.95,c,250,5.95,c,500,5.95,c,1000,5.95,c,0,0,c,0,0,c,5.95,0,31,500,12,0,0,5-7 Working Days,4112
BA6300Z,Basics,Nespoli,Brown,Ballpoint Pen,"Twist-action ballpoint pen with brass body, matte trim.",Brass,YES,Ballpoint Pens,"Laser, Laser",9/16 W x 5 1/2 H x 3/8 D,1/1/2002,1/4/2015,25,25,100,5.95,c,250,5.95,c,500,5.95,c,1000,5.95,c,0,0,c,0,0,c,5.95,0,31,500,12,0,0,5-7 Working Days,4112
BA6450R,Basics,Batalli,Red,Rollerball Pen,"Brass cap-off style rollerball pen with black and red wave design body, chrome trim.",Brass,YES,Rollerball Pens,Laser,5/8 W x 5 1/2 H x 1/2 D,1/1/2002,5/16/2015,25,25,100,6.85,c,250,6.55,c,500,6.25,c,1000,5.95,c,0,0,c,0,0,c,5.95,0,43,600,14,0,0,5-7 Working Days,4114
BA6500B,Basics,Lorenzoni,Black,Ballpoint Pen,Twist-action ballpoint pen features a brass body with matching color grip bands and chrome trim.,Brass,YES,Ballpoint Pens,"Laser, Laser",9/16 W x 5 3/8 H x 7/16 D,1/1/2004,5/16/2015,25,25,100,8.85,c,250,8.55,c,500,8.25,c,1000,7.95,c,0,0,c,0,0,c,7.95,0,34,400,12,0,0,5-7 Working Days,4115
BA6500N,Basics,Lorenzoni,Blue,Ballpoint Pen,Twist-action ballpoint pen features a brass body with matching color grip bands and chrome trim.,Brass,YES,Ballpoint Pens,"Laser, Laser",9/16 W x 5 3/8 H x 7/16 D,1/1/2004,5/16/2015,25,25,100,8.85,c,250,8.55,c,500,8.25,c,1000,7.95,c,0,0,c,0,0,c,7.95,0,34,400,12,0,0,5-7 Working Days,4115
BA6500S,Basics,Lorenzoni,Grey,Ballpoint Pen,Twist-action ballpoint pen features a brass body with matching color grip bands and chrome trim.,Brass,YES,Ballpoint Pens,"Laser, Laser",9/16 W x 5 3/8 H x 7/16 D,1/1/2004,5/16/2015,25,25,100,8.85,c,250,8.55,c,500,8.25,c,1000,7.95,c,0,0,c,0,0,c,7.95,0,34,400,12,0,0,5-7 Working Days,4115
BA6900N,Basics,Stefano,Blue,Ballpoint Pen,"Twist-action mechanism, swirled resin barrel, chrome finish brass cap.","Brass, Resin",YES,Ballpoint Pens,"Laser, Laser",3/4 W x 5 1/8 H x 9/16 D,1/1/2004,5/16/2015,50,25,100,8.85,c,250,8.55,c,500,8.25,c,1000,7.95,c,0,0,c,0,0,c,7.95,LM_42,26,300,12,0,0,5-7 Working Days,4118
BA6900R,Basics,Stefano,Red,Ballpoint Pen,"Twist-action mechanism, swirled resin barrel, chrome finish brass cap.","Brass, Resin",YES,Ballpoint Pens,"Laser, Laser",3/4 W x 5 1/8 H x 9/16 D,1/1/2004,5/16/2015,50,25,100,8.85,c,250,8.55,c,500,8.25,c,1000,7.95,c,0,0,c,0,0,c,7.95,LM_42,26,300,12,0,0,5-7 Working Days,4118
BA6900W,Basics,Stefano,White,Ballpoint Pen,"Twist-action mechanism, swirled resin barrel, chrome finish brass cap.","Brass, Resin",YES,Ballpoint Pens,"Laser, Laser",3/4 W x 5 1/8 H x 9/16 D,1/1/2004,5/16/2015,50,25,100,8.85,c,250,8.55,c,500,8.25,c,1000,7.95,c,0,0,c,0,0,c,7.95,LM_42,26,300,12,0,0,5-7 Working Days,4118
BA7000G,Basics,Autry,Green,Ballpoint Pen,"Twist-action mechanism, brass cap and barrel with metallic coating and rubberized colored grip.",Brass,YES,Ballpoint Pens,"Laser, Laser",5/8 W x 5 1/2 H x 1/2 D,1/1/2002,5/16/2015,25,20,100,5.15,c,250,4.85,c,500,4.55,c,1000,4.25,c,0,0,c,0,0,c,4.25,0,45,750,14,0,0,5-7 Working Days,4462
BA7150B,Basics,Beryl,Black,Rollerball Pen,"Cap-off design, brass cap and barrel, slim design with chrome trims.",Brass,YES,Rollerball Pens,"Laser, Laser",5/8 W x 5 1/4 H x 1/2 D,1/1/2004,1/4/2015,50,25,100,5.85,c,250,5.55,c,500,5.25,c,1000,4.95,c,0,0,c,0,0,c,4.95,LM_25,45,850,14,0,0,5-7 Working Days,4463
BA7150G,Basics,Beryl,Gunmetal,Rollerball Pen,"Cap-off design, brass cap and barrel, slim design with chrome trims.",Brass,YES,Rollerball Pens,"Laser, Laser",5/8 W x 5 1/4 H x 1/2 D,1/1/2004,1/4/2015,50,25,100,5.85,c,250,5.55,c,500,5.25,c,1000,4.95,c,0,0,c,0,0,c,4.95,LM_25,45,850,14,0,0,5-7 Working Days,4463
BA7150S,Basics,Beryl,Silver,Rollerball Pen,"Cap-off design, brass cap and barrel, slim design with chrome trims.",Brass,YES,Rollerball Pens,"Laser, Laser",5/8 W x 5 1/4 H x 1/2 D,1/1/2004,1/4/2015,50,25,100,5.85,c,250,5.55,c,500,5.25,c,1000,4.95,c,0,0,c,0,0,c,4.95,LM_25,45,850,14,0,0,5-7 Working Days,4463
BA7300B,Basics,Hayden,Black,Ballpoint Pen,"Twist-action mechanism, executive design, aluminum cap and barrel.",Aluminum,YES,Ballpoint Pens,"Laser, Laser",5/8 W x 5 7/16 H x 1/2 D,1,5/16/2015,50,25,100,2.84,c,250,2.75,c,500,2.67,c,1000,2.58,c,2500,2.5,c,0,0,c,2.5,VM_37,41,800,14,0,0,5-7 Working Days,4465
BA7300N,Basics,Hayden,Blue,Ballpoint Pen,"Twist-action mechanism, executive design, aluminum cap and barrel.",Aluminum,YES,Ballpoint Pens,"Laser, Laser",5/8 W x 5 7/16 H x 1/2 D,1,5/16/2015,50,25,100,2.84,c,250,2.75,c,500,2.67,c,1000,2.58,c,2500,2.5,c,0,0,c,2.5,VM_37,41,800,14,0,0,5-7 Working Days,4465
BA7300S,Basics,Hayden,Silver,Ballpoint Pen,"Twist-action mechanism, executive design, aluminum cap and barrel.",Aluminum,YES,Ballpoint Pens,"Laser, Laser",5/8 W x 5 7/16 H x 1/2 D,1,5/16/2015,50,25,100,2.84,c,250,2.75,c,500,2.67,c,1000,2.58,c,2500,2.5,c,0,0,c,2.5,VM_37,41,800,14,0,0,5-7 Working Days,4465
BA7400Y,Basics,Ormand,Yellow,Ballpoint Pen,"Twist-action mechanism, aluminum cap and barrel with colored slant-top cap.",Aluminum,YES,Ballpoint Pens,"Laser, Laser",5/8 W x 5 3/8 H x 1/2 D,1/1/2002,5/16/2015,25,20,100,2.85,c,250,2.55,c,500,2.25,c,1000,1.95,c,0,0,c,0,0,c,1.95,0,17,500,14,0,0,5-7 Working Days,4466
BA7510G,Basics,Callaway,Gunmetal,Ballpoint Pen / Highlighter,Dual cap-off aluminum ballpoint and yellow highlighter with metallic finish and chrome clip.,Aluminum,YES,"Ballpoint Pens, Highlighters, Multi-Function Pens","Laser, Laser",5/8 W x 5 1/2 H x 1/2 D,1/1/2008,1/4/2015,50,25,100,3.35,c,250,3.05,c,500,2.75,c,1000,2.45,c,0,0,c,0,0,c,2.45,LM_23,41,900,14,0,0,5-7 Working Days,4467
BA7510N,Basics,Callaway,Blue,Ballpoint Pen / Highlighter,Dual cap-off aluminum ballpoint and yellow highlighter with metallic finish and chrome clip.,Aluminum,YES,"Ballpoint Pens, Highlighters, Multi-Function Pens","Laser, Laser",5/8 W x 5 1/2 H x 1/2 D,1/1/2008,1/4/2015,50,25,100,3.35,c,250,3.05,c,500,2.75,c,1000,2.45,c,0,0,c,0,0,c,2.45,LM_23,41,900,14,0,0,5-7 Working Days,4467
BA7510R,Basics,Callaway,Red,Ballpoint Pen / Highlighter,Dual cap-off aluminum ballpoint and yellow highlighter with metallic finish and chrome clip.,Aluminum,YES,"Ballpoint Pens, Highlighters, Multi-Function Pens","Laser, Laser",5/8 W x 5 1/2 H x 1/2 D,1/1/2008,1/4/2015,50,25,100,3.35,c,250,3.05,c,500,2.75,c,1000,2.45,c,0,0,c,0,0,c,2.45,LM_23,41,900,14,0,0,5-7 Working Days,4467
BA7900B,Basics,Reynolds,Black,Ballpoint Pen,"Plunge-action brass pen, wide-body design with soft rubber grip and chrome trims.",Brass,YES,Ballpoint Pens,"Laser, Laser",3/4 W x 5 3/8 H x 5/8 D,1/3/2008,5/16/2015,25,20,100,4,c,250,3.75,c,500,3.5,c,1000,3.25,c,0,0,c,0,0,c,3.25,0,15,250,12,0,0,5-7 Working Days,4472
BA7900N,Basics,Reynolds,Blue,Ballpoint Pen,"Plunge-action brass pen, wide-body design with soft rubber grip and chrome trims.",Brass,YES,Ballpoint Pens,"Laser, Laser",3/4 W x 5 3/8 H x 5/8 D,1/3/2008,5/16/2015,25,20,100,4,c,250,3.75,c,500,3.5,c,1000,3.25,c,0,0,c,0,0,c,3.25,0,15,250,12,0,0,5-7 Working Days,4472
BA8000,Basics,Turner,Multi-Colored,Ballpoint Pen,"Build your own pen by choosing from 12 colors for your cap, clip dot and grip. The plunge-action ballpoint pen has a brass cap, chrome clip and trims and soft rubber grip.","Brass, Rubber Grip",NO,Ballpoint Pens,"Print, Print, Color Splash, Color Splash",11/16 W x 5 1/2 H x 9/16 D,1/1/2004,5/16/2015,50,25,100,3.35,c,250,3.25,c,500,3.15,c,1000,3.05,c,2500,2.95,c,0,0,c,2.95,VM_19,28,500,14,0,0,5-7 Working Days,4475
BA8020,Valumark,,Multi-Colored,Ballpoint Pen / Stylus,"Build your own pen by choosing from 12 colors for your cap, clip dot and grip. This plunge-action ballpoint pen has a brass cap, chrome clip and trims soft rubber grip, and a capacitive stylus tip that works with touch screen devices. Pen refill extends through stylus tip.","Brass, Rubber Grip",NO,"Ballpoint Pens, Multi-Function Pens","Print, Print",11/16 W x 5 1/2 H x 9/16 D,1/1/2004,5/16/2015,50,25,100,3.97,c,250,3.85,c,500,3.73,c,1000,3.62,c,2500,3.5,c,0,0,c,3.5,VM_19,29,500,14,0,0,5-7 Working Days,6352
BA8020-3B,Valumark,,Black,Turner - Pen Grip & Stylus - Component,BA8020 Pen Barrel with Sylus,,NO,,Print,W x H x D,,,0,25,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,0,0,0,0,0,5-7 Working Days,6353
BA8020-3E,Valumark,,Light Green,Turner - Pen Grip & Stylus - Component,BA8020 Pen Barrel with Sylus,,NO,,Print,W x H x D,,,0,25,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,0,0,0,0,0,5-7 Working Days,6353
BA8020-3G,Valumark,,Green,Turner - Pen Grip & Stylus - Component,BA8020 Pen Barrel with Sylus,,NO,,Print,W x H x D,,,0,25,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,0,0,0,0,0,5-7 Working Days,6353
BA8020-3L,Valumark,,Light Blue,Turner - Pen Grip & Stylus - Component,BA8020 Pen Barrel with Sylus,,NO,,Print,W x H x D,,,0,25,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,0,0,0,0,0,5-7 Working Days,6353
BA8020-3N,Valumark,,Blue,Turner - Pen Grip & Stylus - Component,BA8020 Pen Barrel with Sylus,,NO,,Print,W x H x D,,,0,25,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,0,0,0,0,0,5-7 Working Days,6353
BA8020-3P,Valumark,,Purple,Turner - Pen Grip & Stylus - Component,BA8020 Pen Barrel with Sylus,,NO,,Print,W x H x D,,,0,25,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,0,0,0,0,0,5-7 Working Days,6353
BA8020-3R,Valumark,,Red,Turner - Pen Grip & Stylus - Component,BA8020 Pen Barrel with Sylus,,NO,,Print,W x H x D,,,0,25,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,0,0,0,0,0,5-7 Working Days,6353
BA8020-3S,Valumark,,Grey,Turner - Pen Grip & Stylus - Component,BA8020 Pen Barrel with Sylus,,NO,,Print,W x H x D,,,0,25,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,0,0,0,0,0,5-7 Working Days,6353
BA8020-3T,Valumark,,Orange,Turner - Pen Grip & Stylus - Component,BA8020 Pen Barrel with Sylus,,NO,,Print,W x H x D,,,0,25,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,0,0,0,0,0,5-7 Working Days,6353
BA8020-3W,Valumark,,White,Turner - Pen Grip & Stylus - Component,BA8020 Pen Barrel with Sylus,,NO,,Print,W x H x D,,,0,25,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,0,0,0,0,0,5-7 Working Days,6353
BA8020-3X,Valumark,,Pink,Turner - Pen Grip & Stylus - Component,BA8020 Pen Barrel with Sylus,,NO,,Print,W x H x D,,,0,25,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,0,0,0,0,0,5-7 Working Days,6353
BA8020-3Y,Valumark,,Yellow,Turner - Pen Grip & Stylus - Component,BA8020 Pen Barrel with Sylus,,NO,,Print,W x H x D,,,0,25,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,0,0,0,0,0,5-7 Working Days,6353
BA8200B,Basics,Powell,Black,Ballpoint Pen,"Twist-action mechanism, brass cap and barrel with ring barrel design.",Brass,YES,Ballpoint Pens,"Laser, Laser",3/4 W x 5 1/2 H x 1/2 D,1/1/2004,5/16/2015,50,25,100,6.85,c,250,6.55,c,500,6.25,c,1000,5.95,c,0,0,c,0,0,c,5.95,LM_26,45,650,14,0,0,5-7 Working Days,4474
BA8200G,Basics,Powell,Gunmetal,Ballpoint Pen,"Twist-action mechanism, brass cap and barrel with ring barrel design.",Brass,YES,Ballpoint Pens,"Laser, Laser",3/4 W x 5 1/2 H x 1/2 D,1/1/2004,5/16/2015,50,25,100,6.85,c,250,6.55,c,500,6.25,c,1000,5.95,c,0,0,c,0,0,c,5.95,LM_26,45,650,14,0,0,5-7 Working Days,4474
BA8200SN,Basics,Powell,Satin-Nickel,Ballpoint Pen,"Twist-action mechanism, brass cap and barrel with ring barrel design.",Brass,YES,Ballpoint Pens,"Laser, Laser",3/4 W x 5 1/2 H x 1/2 D,1/1/2004,5/16/2015,50,25,100,6.85,c,250,6.55,c,500,6.25,c,1000,5.95,c,0,0,c,0,0,c,5.95,LM_26,45,650,14,0,0,5-7 Working Days,4474
BA8390G,Basics,Ventis,Light Green,Rollerball & Ballpoint Set,Cap-off rollerball and twist-action ballpoint brass pen set in matching colored tin.,Brass,YES,"Rollerball Ballpoint Sets, Ballpoint Pens, Rollerball Pens, Pen Sets","Print, Laser, Laser",6 1/4 W x 2 1/2 H x 1 1/4 D,3,5/16/2015,15,25,25,21.95,c,50,20.95,c,100,19.95,c,250,18.95,c,0,0,c,0,0,c,18.95,LM_38,23,65,14,0,0,5-7 Working Days,4473
BA8390L,Basics,Ventis,Light Blue,Rollerball & Ballpoint Set,Cap-off rollerball and twist-action ballpoint brass pen set in matching colored tin.,Brass,YES,"Rollerball Ballpoint Sets, Ballpoint Pens, Rollerball Pens, Pen Sets","Print, Laser, Laser",6 1/4 W x 2 1/2 H x 1 1/4 D,3,5/16/2015,15,25,25,21.95,c,50,20.95,c,100,19.95,c,250,18.95,c,0,0,c,0,0,c,18.95,LM_38,23,65,14,0,0,5-7 Working Days,4473
BA8390T,Basics,Ventis,Orange,Rollerball & Ballpoint Set,Cap-off rollerball and twist-action ballpoint brass pen set in matching colored tin.,Brass,YES,"Rollerball Ballpoint Sets, Ballpoint Pens, Rollerball Pens, Pen Sets","Print, Laser, Laser",6 1/4 W x 2 1/2 H x 1 1/4 D,3,5/16/2015,15,25,25,21.95,c,50,20.95,c,100,19.95,c,250,18.95,c,0,0,c,0,0,c,18.95,LM_38,23,65,14,0,0,5-7 Working Days,4473
BA8500G,Basics,,Gunmetal,Ballpoint Pen,Plunge-action aluminum ballpoint pen with rubber circle designed grip and chrome accents.,Aluminum,YES,Ballpoint Pens,"Laser, Laser",5/8 W x 5 1/2 H x 1/2 D,1/1/2002,5/16/2015,100,25,200,2.25,c,500,2.18,c,1000,2.12,c,2500,2.05,c,5000,1.99,c,0,0,c,1.99,VM_29,37,800,14,0,0,5-7 Working Days,5112
BA8500N,Basics,,Blue,Ballpoint Pen,Plunge-action aluminum ballpoint pen with rubber circle designed grip and chrome accents.,Aluminum,YES,Ballpoint Pens,"Laser, Laser",5/8 W x 5 1/2 H x 1/2 D,1/1/2002,5/16/2015,100,25,200,2.25,c,500,2.18,c,1000,2.12,c,2500,2.05,c,5000,1.99,c,0,0,c,1.99,VM_29,37,800,14,0,0,5-7 Working Days,5112
BA8500R,Basics,,Red,Ballpoint Pen,Plunge-action aluminum ballpoint pen with rubber circle designed grip and chrome accents.,Aluminum,YES,Ballpoint Pens,"Laser, Laser",5/8 W x 5 1/2 H x 1/2 D,1/1/2002,5/16/2015,100,25,200,2.25,c,500,2.18,c,1000,2.12,c,2500,2.05,c,5000,1.99,c,0,0,c,1.99,VM_29,37,800,14,0,0,5-7 Working Days,5112
BA8600N,Basics,,Blue,Ballpoint Pen,Plunge-action aluminum ballpoint pen with ring dual ring chrome accents and trims.,Aluminum,YES,Ballpoint Pens,"Laser, Laser",5/8 W x 5 1/2 H x 1/2 D,1/1/2002,5/16/2015,100,25,200,2.25,c,500,2.18,c,1000,2.12,c,2500,2.05,c,5000,1.99,c,0,0,c,1.99,VM_33,44,1000,14,0,0,5-7 Working Days,5113
BA8600R,Basics,,Red,Ballpoint Pen,Plunge-action aluminum ballpoint pen with ring dual ring chrome accents and trims.,Aluminum,YES,Ballpoint Pens,"Laser, Laser",5/8 W x 5 1/2 H x 1/2 D,1/1/2002,5/16/2015,100,25,200,2.25,c,500,2.18,c,1000,2.12,c,2500,2.05,c,5000,1.99,c,0,0,c,1.99,VM_33,44,1000,14,0,0,5-7 Working Days,5113
BA8600S,Basics,,Silver,Ballpoint Pen,Plunge-action aluminum ballpoint pen with ring dual ring chrome accents and trims.,Aluminum,YES,Ballpoint Pens,"Laser, Laser",5/8 W x 5 1/2 H x 1/2 D,1/1/2002,5/16/2015,100,25,200,2.25,c,500,2.18,c,1000,2.12,c,2500,2.05,c,5000,1.99,c,0,0,c,1.99,VM_33,44,1000,14,0,0,5-7 Working Days,5113
BA8850B,Basics,,Black,Rollerball Pen,Cap-off brass rollerball pen with split design metal clip.,Brass,YES,Rollerball Pens,"Laser, Laser",1/2 W x 5 1/2 H x 7/16 D,1/1/2002,1/4/2015,50,25,100,4.85,c,250,4.7,c,500,4.55,c,1000,4.4,c,2500,4.25,c,0,0,c,4.25,VM_36,43,950,14,0,0,5-7 Working Days,4940
BA8850G,Basics,,Gunmetal,Rollerball Pen,Cap-off brass rollerball pen with split design metal clip.,Brass,YES,Rollerball Pens,"Laser, Laser",1/2 W x 5 1/2 H x 7/16 D,1/1/2002,1/4/2015,50,25,100,4.85,c,250,4.7,c,500,4.55,c,1000,4.4,c,2500,4.25,c,0,0,c,4.25,VM_36,43,950,14,0,0,5-7 Working Days,4940
BA8850S,Basics,,Silver,Rollerball Pen,Cap-off brass rollerball pen with split design metal clip.,Brass,YES,Rollerball Pens,"Laser, Laser",1/2 W x 5 1/2 H x 7/16 D,1/1/2002,1/4/2015,50,25,100,4.85,c,250,4.7,c,500,4.55,c,1000,4.4,c,2500,4.25,c,0,0,c,4.25,VM_36,43,950,14,0,0,5-7 Working Days,4940
BA9000B,Basics,,Black,Ballpoint Pen,Solid color brass pen with soft rubber grip bars and chrome accents. Twist action mechanism.,"Brass, Rubber Grip",YES,Ballpoint Pens,"Laser, Laser",5/8 W x 5 3/8 H x 1/2 D,1/1/2002,5/16/2015,50,25,100,3.39,c,250,3.29,c,500,3.19,c,1000,3.09,c,2500,2.99,c,0,0,c,2.99,VM_30,28,500,12,0,0,5-7 Working Days,5116
BA9000G,Basics,,Green,Ballpoint Pen,Solid color brass pen with soft rubber grip bars and chrome accents. Twist action mechanism.,"Brass, Rubber Grip",YES,Ballpoint Pens,"Laser, Laser",5/8 W x 5 3/8 H x 1/2 D,1/1/2002,5/16/2015,50,25,100,3.39,c,250,3.29,c,500,3.19,c,1000,3.09,c,2500,2.99,c,0,0,c,2.99,VM_30,28,500,12,0,0,5-7 Working Days,5116
BA9000N,Basics,,Blue,Ballpoint Pen,Solid color brass pen with soft rubber grip bars and chrome accents. Twist action mechanism.,"Brass, Rubber Grip",YES,Ballpoint Pens,"Laser, Laser",5/8 W x 5 3/8 H x 1/2 D,1/1/2002,5/16/2015,50,25,100,3.39,c,250,3.29,c,500,3.19,c,1000,3.09,c,2500,2.99,c,0,0,c,2.99,VM_30,28,500,12,0,0,5-7 Working Days,5116
BA9000S,Basics,,Silver,Ballpoint Pen,Solid color brass pen with soft rubber grip bars and chrome accents. Twist action mechanism.,"Brass, Rubber Grip",YES,Ballpoint Pens,"Laser, Laser",5/8 W x 5 3/8 H x 1/2 D,1/1/2002,5/16/2015,50,25,100,3.39,c,250,3.29,c,500,3.19,c,1000,3.09,c,2500,2.99,c,0,0,c,2.99,VM_30,28,500,12,0,0,5-7 Working Days,5116
BA9000W,Basics,,White,Ballpoint Pen,Solid color brass pen with soft rubber grip bars and chrome accents. Twist action mechanism.,"Brass, Rubber Grip",YES,Ballpoint Pens,"Laser, Laser",5/8 W x 5 3/8 H x 1/2 D,1/1/2002,5/16/2015,50,25,100,3.39,c,250,3.29,c,500,3.19,c,1000,3.09,c,2500,2.99,c,0,0,c,2.99,VM_30,28,500,12,0,0,5-7 Working Days,5116
