SKU,Item Name,Imprint Method,Pricing-Qty1,Pricing-Qty2,Pricing-Qty3,Pricing-Qty4,Pricing-Qty5,Pricing-Price1,Pricing-Price2,Pricing-Price3,Pricing-Price4,Pricing-Price5,Pricing-Code1,Pricing-Code2,Pricing-Code3,Pricing-Code4,Pricing-Code5
A877,Small Utility Tote,Blank,25,50,100,250,500,12.72,12.02,11.62,11.22,10.72,C,C,C,C,C
A879,Small Printed Utility Tote,Image Lock,25,50,100,250,500,13.98,13.28,12.88,12.48,11.98,C,C,C,C,C
A879,Small Printed Utility Tote,Vivid Expressions,100,250,500,,,14.32,13.92,13.42,,,C,C,C,,
A879,Small Printed Utility Tote,Blank,25,50,100,250,500,13.22,12.52,12.12,11.72,11.22,C,C,C,C,C
A881,Felt Snap Tote,Embroidery,50,50,100,100,250,10.48,10.48,10.27,10.27,9.88,C,C,C,C,C
A881,Felt Snap Tote,Blank,50,100,250,500,1000,7.95,7.73,7.35,6.93,6.45,C,C,C,C,C
A882,Felt Tablet Folder,Embroidery,100,250,500,1000,2500,6.98,6.58,6.28,5.88,5.48,C,C,C,C,C
A885,Large Printed Round Utility Tote,Screen Print,25,50,100,250,500,14.13,13.45,13.07,12.68,12.17,C,C,C,C,C
A885,Large Printed Round Utility Tote,Vivid Expressions,100,100,100,250,250,14.5,14.5,14.5,14.12,14.12,C,C,C,C,C
A885,Large Printed Round Utility Tote,Blank,25,25,25,50,50,13.48,13.48,13.48,12.8,12.8,C,C,C,C,C
A888,Large Round Utility Tote,Screen Print,25,50,100,250,500,13.63,12.93,12.55,12.17,11.67,C,C,C,C,C
A888,Large Round Utility Tote,Vivid Expressions,100,100,100,250,250,13.98,13.98,13.98,13.6,13.6,C,C,C,C,C
A888,Large Round Utility Tote,Blank,25,25,25,50,50,12.98,12.98,12.98,12.28,12.28,C,C,C,C,C
A890,Poly Pro Large Heat Sealed Tote,Screen Print,100,250,500,1000,2500,1.2,1.13,1.08,1.05,1,C,C,C,C,C
A890,Poly Pro Large Heat Sealed Tote,Vivid Expressions,250,500,1000,2500,,2.3,2.25,2.22,2.17,,C,C,C,C,
A890,Poly Pro Large Heat Sealed Tote,Blank,100,250,500,1000,2500,0.97,0.9,0.85,0.82,0.77,C,C,C,C,C
A894,Poly Pro Small Heat Sealed Tote,Screen Print,100,250,500,1000,2500,1,0.93,0.88,0.85,0.8,C,C,C,C,C
A894,Poly Pro Small Heat Sealed Tote,Vivid Expressions,100,250,500,1000,,2.17,2.1,2.05,2.02,,C,C,C,C,
A894,Poly Pro Small Heat Sealed Tote,Blank,100,250,500,1000,2500,0.77,0.7,0.65,0.62,0.57,C,C,C,C,C
A899,Round Printed Utility Tote,Image Lock,25,25,25,50,50,14.98,14.98,14.98,14.48,14.48,C,C,C,C,C
A899,Round Printed Utility Tote,Vivid Expressions,100,100,100,250,250,15.25,15.25,15.25,14.92,14.92,C,C,C,C,C
A899,Round Printed Utility Tote,Blank,25,25,25,50,50,14.22,14.22,14.22,13.72,13.72,C,C,C,C,C
A900,Paws N Claws Collapsible Cube,Screen Print,25,25,25,50,50,11.68,11.68,11.68,11.38,11.38,C,C,C,C,C
A900,Paws N Claws Collapsible Cube,Vivid Expressions,100,100,100,250,250,12.52,12.52,12.52,12.22,12.22,C,C,C,C,C
A900,Paws N Claws Collapsible Cube,Blank,25,25,25,50,50,11.08,11.08,11.08,10.78,10.78,C,C,C,C,C
A902,Collapsible Cube,Screen Print,25,25,25,50,50,9.37,9.37,9.37,8.85,8.85,C,C,C,C,C
A902,Collapsible Cube,Vivid Expressions,100,100,100,250,250,9.55,9.55,9.55,9.02,9.02,C,C,C,C,C
A902,Collapsible Cube,Blank,25,25,25,50,50,8.77,8.77,8.77,8.25,8.25,C,C,C,C,C
A904,Printed Collapsible Cube,Screen Print,25,25,25,50,50,10.57,10.57,10.57,10.1,10.1,C,C,C,C,C
A904,Printed Collapsible Cube,Vivid Expressions,100,100,100,250,250,11.12,11.12,11.12,10.72,10.72,C,C,C,C,C
A904,Printed Collapsible Cube,Blank,25,25,25,50,50,9.97,9.97,9.97,9.5,9.5,C,C,C,C,C
A921,Economy Folding Chair,Image Lock,25,50,100,250,500,15.67,15.15,14.68,14.2,13.68,C,C,C,C,C
A921,Economy Folding Chair,Vivid Expressions,100,250,500,,,16.12,15.63,15.12,,,C,C,C,,
A921,Economy Folding Chair,Blank,25,50,100,250,500,14.37,13.85,13.38,12.9,12.38,C,C,C,C,C
A923,Folding Chair with Carrying Bag,Image Lock,25,50,100,250,500,20.32,19.82,19.32,18.82,18.32,C,C,C,C,C
A923,Folding Chair with Carrying Bag,Vivid Expressions,100,250,500,,,20.75,20.25,19.75,,,C,C,C,,
A923,Folding Chair with Carrying Bag,Blank,25,50,100,250,500,19.02,18.52,18.02,17.52,17.02,C,C,C,C,C
A93000,Mesh Valuables Caddy,Screen Print,50,100,250,500,1000,3.77,3.45,3.15,2.92,2.65,C,C,C,C,C
A93000,Mesh Valuables Caddy,Embroidery,50,100,250,500,1000,7.15,6.83,6.53,6.3,6.03,C,C,C,C,C
A93000,Mesh Valuables Caddy,Vivid Expressions,100,250,500,1000,,4.62,4.32,4.08,3.82,,C,C,C,C,
A93000,Mesh Valuables Caddy,Blank,50,100,250,500,1000,3.17,2.85,2.55,2.32,2.05,C,C,C,C,C
A93002,Mesh Shoe Bag,Screen Print,50,100,250,500,1000,5.9,5.73,5.53,5.07,4.63,C,C,C,C,C
A93002,Mesh Shoe Bag,Embroidery,50,100,250,500,1000,9.28,9.12,8.92,8.45,8.02,C,C,C,C,C
A93002,Mesh Shoe Bag,Vivid Expressions,100,250,500,1000,,7.17,6.97,6.5,6.07,,C,C,C,C,
A93002,Mesh Shoe Bag,Blank,50,100,250,500,1000,5.3,5.13,4.93,4.47,4.03,C,C,C,C,C
A940,Avenue Weekend Bag,Deboss,25,50,100,250,500,35.12,34.5,33.85,33.03,32.2,C,C,C,C,C
A940,Avenue Weekend Bag,Blank,25,50,100,250,500,33.93,33.62,33.12,32.38,31.58,C,C,C,C,C
A941,Avenue Overnight Bag,Deboss,25,50,100,250,500,31.37,30.72,30.03,29.22,28.4,C,C,C,C,C
A941,Avenue Overnight Bag,Blank,25,50,100,250,500,30.18,29.83,29.3,28.57,27.78,C,C,C,C,C
A943,Avenue Duffel Bag,Deboss,25,50,100,250,500,21.98,21.48,20.82,20.48,19.98,C,C,C,C,C
A943,Avenue Duffel Bag,Blank,25,50,100,250,500,20.8,20.6,20.08,19.83,19.37,C,C,C,C,C
A944,Avenue Doctor Style Bag,Deboss,25,25,25,50,50,37.03,37.03,37.03,36.32,36.32,C,C,C,C,C
A944,Avenue Doctor Style Bag,Blank,25,25,25,50,50,35.85,35.85,35.85,35.43,35.43,C,C,C,C,C
A945,Avenue Vertical Laptop Messenger,Deboss,25,50,100,250,500,22.97,22.72,22.1,21.8,21.28,C,C,C,C,C
A945,Avenue Vertical Laptop Messenger,Blank,25,50,100,250,500,21.78,21.83,21.37,21.15,20.67,C,C,C,C,C
A947,Avenue Tote,Deboss,25,50,100,250,500,12.98,12.98,12.98,12.98,12.98,C,C,C,C,C
A947,Avenue Tote,Blank,25,50,100,250,500,12.5,12.5,12.5,12.5,12.5,C,C,C,C,C
A948,Avenue Messenger,Deboss,25,50,100,250,500,27.25,26.73,26.22,25.42,24.47,C,C,C,C,C
A948,Avenue Messenger,Blank,25,50,100,250,500,26.07,25.85,25.48,24.77,23.85,C,C,C,C,C
A949,Avenue Toiletry Bag,Deboss,50,100,250,500,1000,9.28,8.78,8.3,7.78,7.27,C,C,C,C,C
A949,Avenue Toiletry Bag,Blank,50,100,250,500,1000,8.4,8.05,7.65,7.17,6.67,C,C,C,C,C
A95010,Poly Cotton Twill Potholder,Screen Print,100,250,500,1000,,3.6,3.23,3.13,3,,C,C,C,C,
A95010,Poly Cotton Twill Potholder,Photo Magic,100,,,,,5.45,,,,,C,,,,
A95010,Poly Cotton Twill Potholder,Vivid Expressions,100,250,500,1000,,5.03,4.66,4.56,4.43,,C,C,C,C,
A95015,Poly Cotton Twill Oven Mitt,Screen Print,100,250,500,1000,,7.26,6.88,6.67,6.46,,C,C,C,C,
A95015,Poly Cotton Twill Oven Mitt,Photo Magic,100,,,,,8.75,,,,,C,,,,
A95015,Poly Cotton Twill Oven Mitt,Vivid Expressions,100,250,500,1000,,8.69,8.31,8.1,7.9,,C,C,C,C,
A95025,Quilted Potholder,Image Lock,100,250,500,1000,,3.11,2.72,2.54,2.42,,C,C,C,C,
A95025,Quilted Potholder,Vivid Expressions,100,250,500,1000,,4.55,4.16,3.97,3.85,,C,C,C,C,
A95025,Quilted Potholder,Blank,100,250,500,1000,,2.63,2.23,2.05,1.93,,C,C,C,C,
A96000,Denim 3-Pocket Apron,Screen Print,50,100,250,500,1000,10,9.8,9.52,8.68,8.48,C,C,C,C,C
A96000,Denim 3-Pocket Apron,Embroidery,50,100,250,500,1000,13.38,13.18,12.9,12.07,11.87,C,C,C,C,C
A96000,Denim 3-Pocket Apron,Vivid Expressions,100,250,500,1000,,11.23,10.95,10.12,9.92,,C,C,C,C,
A96000,Denim 3-Pocket Apron,Blank,50,100,250,500,1000,9.77,9.57,9.28,8.45,8.25,C,C,C,C,C
A96005,White Poly/Cotton Twill BBQ Apron,Screen Print,50,100,250,500,1000,9.22,9.03,8.83,8.02,7.63,C,C,C,C,C
A96005,White Poly/Cotton Twill BBQ Apron,Embroidery,50,100,250,500,1000,12.6,12.42,12.22,11.4,11.02,C,C,C,C,C
A96005,White Poly/Cotton Twill BBQ Apron,Vivid Expressions,100,250,500,1000,,10.47,10.27,9.45,9.07,,C,C,C,C,
A96005,White Poly/Cotton Twill BBQ Apron,Blank,50,100,250,500,1000,8.98,8.8,8.6,7.78,7.4,C,C,C,C,C
A96006,Colored Poly/Cotton Twill BBQ Apron,Screen Print,50,100,250,500,1000,10.13,10,9.82,8.98,8.55,C,C,C,C,C
A96006,Colored Poly/Cotton Twill BBQ Apron,Embroidery,50,100,250,500,1000,13.52,13.38,13.2,12.37,11.93,C,C,C,C,C
A96006,Colored Poly/Cotton Twill BBQ Apron,Vivid Expressions,100,250,500,1000,,11.43,11.25,10.42,9.98,,C,C,C,C,
A96006,Colored Poly/Cotton Twill BBQ Apron,Blank,50,100,250,500,1000,9.9,9.77,9.58,8.75,8.32,C,C,C,C,C
A96010,Value Leader Waist Apron,Screen Print,50,100,250,500,1000,3.87,3.7,3.52,3.32,2.98,C,C,C,C,C
A96010,Value Leader Waist Apron,Embroidery,50,100,250,500,1000,7.25,7.08,6.9,6.7,6.37,C,C,C,C,C
A96010,Value Leader Waist Apron,Vivid Expressions,100,250,500,1000,,5.13,4.95,4.75,4.42,,C,C,C,C,
A96010,Value Leader Waist Apron,Blank,50,100,250,500,1000,3.63,3.47,3.28,3.08,2.75,C,C,C,C,C
A97307,Natural Bell-Ringer Tote,Screen Print,100,250,500,1000,2500,4.08,3.4,3.08,2.87,2.6,C,C,C,C,C
A97307,Natural Bell-Ringer Tote,Embroidery,100,250,500,1000,2500,7.47,6.78,6.47,6.25,5.98,C,C,C,C,C
A97307,Natural Bell-Ringer Tote,Vivid Expressions,100,250,500,1000,2500,5.25,4.55,4.25,4.03,3.77,C,C,C,C,C
A97307,Natural Bell-Ringer Tote,Blank,100,250,500,1000,2500,3.85,3.17,2.85,2.63,2.37,C,C,C,C,C
A97309,Natural Medium Value Leader Tote,Screen Print,100,250,500,1000,2500,4.37,3.63,3.32,3.17,2.93,C,C,C,C,C
A97309,Natural Medium Value Leader Tote,Embroidery,100,250,500,1000,2500,7.75,7.02,6.7,6.55,6.32,C,C,C,C,C
A97309,Natural Medium Value Leader Tote,Vivid Expressions,100,250,500,1000,2500,5.53,4.8,4.48,4.33,4.1,C,C,C,C,C
A97309,Natural Medium Value Leader Tote,Blank,100,250,500,1000,2500,4.13,3.4,3.08,2.93,2.7,C,C,C,C,C
A97313,Natural Maxi Tote,Screen Print,100,250,500,1000,2500,5.32,4.62,4.35,4.12,3.92,C,C,C,C,C
A97313,Natural Maxi Tote,Embroidery,100,250,500,1000,2500,8.7,8,7.73,7.5,7.3,C,C,C,C,C
A97313,Natural Maxi Tote,Vivid Expressions,100,250,500,1000,2500,6.48,5.78,5.52,5.28,5.08,C,C,C,C,C
A97313,Natural Maxi Tote,Blank,100,250,500,1000,2500,5.08,4.38,4.12,3.88,3.68,C,C,C,C,C
A97314,Colored Maxi Tote,Screen Print,100,250,500,1000,2500,6,5.3,4.98,4.98,4.57,C,C,C,C,C
A97314,Colored Maxi Tote,Embroidery,100,250,500,1000,2500,9.38,8.68,8.37,8.18,7.95,C,C,C,C,C
A97314,Colored Maxi Tote,Vivid Expressions,100,250,500,1000,2500,7.17,6.47,6.15,5.97,5.73,C,C,C,C,C
A97314,Colored Maxi Tote,Blank,100,250,500,1000,2500,5.77,5.07,4.75,4.57,4.33,C,C,C,C,C
A97315,Natural XL Tote,Screen Print,100,250,500,1000,2500,6,5.28,4.98,4.72,4.48,C,C,C,C,C
A97315,Natural XL Tote,Embroidery,100,250,500,1000,2500,9.38,8.67,8.37,8.1,7.87,C,C,C,C,C
A97315,Natural XL Tote,Vivid Expressions,100,250,500,1000,2500,7.17,6.45,6.15,5.88,5.65,C,C,C,C,C
A97315,Natural XL Tote,Blank,100,250,500,1000,2500,5.77,5.05,4.75,4.48,4.25,C,C,C,C,C
A97316,Colored XL Tote,Screen Print,100,250,500,1000,2500,6.97,6.27,5.97,5.65,5.45,C,C,C,C,C
A97316,Colored XL Tote,Embroidery,100,250,500,1000,2500,10.35,9.65,9.35,9.03,8.83,C,C,C,C,C
A97316,Colored XL Tote,Vivid Expressions,100,250,500,1000,2500,8.13,7.43,7.13,6.82,6.62,C,C,C,C,C
A97316,Colored XL Tote,Blank,100,250,500,1000,2500,6.73,6.03,5.73,5.42,5.22,C,C,C,C,C
A97320,Two-Tone Tote,Screen Print,50,100,250,500,1000,3.58,3.58,3.58,3.58,3.58,C,C,C,C,C
A97320,Two-Tone Tote,Blank,50,100,250,500,1000,3.02,3.02,3.02,3.02,3.02,C,C,C,C,C
A97321,Two-Tone Zipper Tote,Screen Print,50,100,250,500,1000,6.08,5.68,5.1,4.88,4.68,C,C,C,C,C
A97321,Two-Tone Zipper Tote,Vivid Expressions,100,250,500,1000,,6.85,6.27,6.05,5.85,,C,C,C,C,
A97321,Two-Tone Zipper Tote,Blank,50,100,250,500,1000,5.48,5.08,4.5,4.28,4.08,C,C,C,C,C
A97326,Two-Tone Accent Tote,Screen Print,50,100,250,500,1000,5.88,5.48,4.9,4.68,4.48,C,C,C,C,C
A97326,Two-Tone Accent Tote,Embroidery,50,100,250,500,1000,9.27,8.87,8.28,8.07,7.87,C,C,C,C,C
A97326,Two-Tone Accent Tote,Vivid Expressions,100,250,500,1000,,6.65,6.07,5.85,5.65,,C,C,C,C,
A97326,Two-Tone Accent Tote,Blank,50,100,250,500,1000,5.48,5.08,4.5,4.28,4.08,C,C,C,C,C
A97340,Two- Tone Accent Zippered Tote,Screen Print,50,100,250,500,1000,6.08,5.68,5.1,4.88,4.68,C,C,C,C,C
A97340,Two- Tone Accent Zippered Tote,Vivid Expressions,100,250,500,1000,,6.85,6.27,6.05,5.85,,C,C,C,C,
A97340,Two- Tone Accent Zippered Tote,Blank,50,100,250,500,1000,5.48,5.08,4.5,4.28,4.08,C,C,C,C,C
A97342,Rope Tote,Screen Print,50,100,250,500,1000,10.62,10.25,9.43,9.03,8.48,C,C,C,C,C
A97342,Rope Tote,Embroidery,50,100,250,500,1000,13.27,12.87,12.07,11.67,11.17,C,C,C,C,C
A97342,Rope Tote,Vivid Expressions,100,250,500,1000,,11.68,10.87,10.47,9.92,,C,C,C,C,
A97342,Rope Tote,Blank,50,100,250,500,1000,10.02,9.65,8.83,8.43,7.88,C,C,C,C,C
A97708,Basic Zippered Portfolio,Screen Print,100,250,500,1000,2500,3.28,3.2,2.98,2.9,2.78,C,C,C,C,C
A97708,Basic Zippered Portfolio,Embroidery,100,250,500,1000,2500,6.67,6.58,6.37,6.28,6.17,C,C,C,C,C
A97708,Basic Zippered Portfolio,Vivid Expressions,100,250,500,1000,2500,4.45,4.37,4.15,4.07,3.95,C,C,C,C,
A97708,Basic Zippered Portfolio,Blank,100,250,500,1000,2500,3.05,2.97,2.75,2.67,2.55,C,C,C,C,C
A97715,Legal Sized Zippered Portfolio,Screen Print,100,250,500,1000,2500,3.48,3.38,3.18,3.08,2.98,C,C,C,C,C
A97715,Legal Sized Zippered Portfolio,Embroidery,100,250,500,1000,2500,6.87,6.77,6.57,6.47,6.37,C,C,C,C,C
A97715,Legal Sized Zippered Portfolio,Vivid Expressions,100,250,500,1000,2500,4.65,4.55,4.35,4.25,4.15,C,C,C,C,
A97715,Legal Sized Zippered Portfolio,Blank,100,250,500,1000,2500,3.25,3.15,2.95,2.85,2.75,C,C,C,C,C
A9901,CHILL by Flexi-Freeze   Vertical 6-Can Cooler,ScreenPrint,25,50,100,250,500,7.47,7.47,7.47,7.47,7.47,C,C,C,C,C
A9901,CHILL by Flexi-Freeze   Vertical 6-Can Cooler,Blank,25,50,100,250,500,6.99,6.99,6.99,6.99,6.99,C,C,C,C,C
AC5205,Coleman   Fliplid Cooler,Screen Print,25,50,100,250,500,16.98,16.67,16.07,15.78,15.28,C,C,C,C,C
AC5205,Coleman   Fliplid Cooler,Blank,25,50,100,250,500,15.8,15.48,14.88,14.6,14.1,C,C,C,C,C
AC550,Coleman   54-Quart Classic Steel Belted Cooler,Screen Print,12,25,50,100,250,141.98,140.95,139.97,138.97,136.98,D,D,D,D,D
AC550,Coleman   54-Quart Classic Steel Belted Cooler,Blank,12,25,50,100,250,141.48,140.45,139.46,138.46,136.48,D,D,D,D,D
AC552,Coleman   54-Quart Steel Belted Cooler,Screen Print,12,25,50,100,250,148.48,147.49,146.52,145.49,143.48,D,D,D,D,D
AC552,Coleman   54-Quart Steel Belted Cooler,Blank,12,25,50,100,250,147.97,146.98,146.02,144.98,142.97,D,D,D,D,D
AC5542,Coleman   1/3-Gallon Jug,Screen Print,50,100,250,500,1000,7.78,7.5,7.08,6.95,6.78,C,C,C,C,C
AC5542,Coleman   1/3-Gallon Jug,Blank,50,100,250,500,1000,7.53,7.25,6.83,6.7,6.53,C,C,C,C,C
AC5693,Coleman   1/2-Gallon Insulated Jug,Screen Print,50,100,250,500,1000,9.48,9.2,8.9,8.7,8.48,C,C,C,C,C
AC5693,Coleman   1/2-Gallon Insulated Jug,Blank,50,100,250,500,1000,9.23,8.95,8.65,8.45,8.23,C,C,C,C,C
AC5696,Coleman   1-Gallon Jug,Screen Print,50,100,250,500,1000,18.98,18.75,18.25,17.83,17.18,C,C,C,C,C
AC5696,Coleman   1-Gallon Jug,Blank,50,100,250,500,1000,18.73,18.5,18,17.58,16.93,C,C,C,C,C
AC6209,Coleman   9-Quart Cooler,Screen Print,25,50,100,250,500,21.98,21.67,21.07,20.77,20.43,C,C,C,C,C
AC6209,Coleman   9-Quart Cooler,Blank,25,50,100,250,500,20.8,20.48,19.88,19.58,19.25,C,C,C,C,C
AC6220,Coleman   20-Can Party Stacker Cooler,Screen Print,25,50,100,250,500,29.73,29.33,28.83,28.52,28.32,C,C,C,C,C
AC6220,Coleman   20-Can Party Stacker Cooler,Blank,25,50,100,250,500,28.55,28.15,27.65,27.33,27.13,C,C,C,C,C
AC6222,Coleman   2-Gallon Party Stacker Cooler,Screen Print,50,100,250,500,1000,26.58,26.08,25.6,25.38,24.98,C,C,C,C,C
AC6222,Coleman   2-Gallon Party Stacker Cooler,Blank,50,100,250,500,1000,26.33,25.83,25.35,25.13,24.73,C,C,C,C,C
AC6225,Coleman   24-Can Party Stacker Cooler,Screen Print,25,50,100,250,500,30.98,30.6,30.12,29.62,29.48,C,C,C,C,C
AC6225,Coleman   24-Can Party Stacker Cooler,Blank,25,50,100,250,500,29.8,29.42,28.93,28.43,28.3,C,C,C,C,C
AC6230,Coleman   12-Can Chiller,Screen Print,25,50,100,250,500,17.98,17.67,17.02,16.73,15.98,C,C,C,C,C
AC6230,Coleman   12-Can Chiller,Blank,25,50,100,250,500,16.8,16.48,15.83,15.55,14.8,C,C,C,C,C
AC6240,Coleman   40-Quart Wheeled Cooler,Screen Print,25,50,100,250,500,56.47,55.98,54.47,53.78,52.97,C,C,C,C,C
AC6250,Coleman   50-Quart Cooler,Screen Print,25,50,100,250,500,58.47,57.98,56.47,55.78,54.97,C,C,C,C,C
AC6260,Coleman   42-Can Soft-Sided Wheeled Cooler,Image Lock,25,50,100,250,500,54.78,53.18,52.08,51.45,50.48,C,C,C,C,C
AC6260,Coleman   42-Can Soft-Sided Wheeled Cooler,Vivid Expressions,100,250,500,,,53.52,52.88,51.92,,,C,C,C,,
AC6260,Coleman   42-Can Soft-Sided Wheeled Cooler,Blank,25,50,100,250,500,54.02,52.42,51.32,50.68,49.72,C,C,C,C,C
AC6262,Coleman   2 Liter/Wine Bottle Carry All,<font style=color:#b80000;>Screen Print Sale Price</font>,25,50,100,250,500,13.49,13.29,12.59,12.39,11.99,C,C,C,C,C
AC6262,Coleman   2 Liter/Wine Bottle Carry All,Screen Print,25,50,100,250,500,14.98,14.67,13.67,13.33,12.98,C,C,C,C,C
AC6265,Coleman   9-Can Soft-Sided Cooler,Image Lock,25,50,100,250,500,19.48,18.38,17.88,17.18,16.98,C,C,C,C,C
AC6265,Coleman   9-Can Soft-Sided Cooler,Vivid Expressions,100,250,500,,,19.32,18.62,18.42,,,C,C,C,,
AC6265,Coleman   9-Can Soft-Sided Cooler,Blank,25,50,100,250,500,18.72,17.62,17.12,16.42,16.22,C,C,C,C,C
AC6267,Coleman   Messenger Lunch Box,<font style=color:#b80000;>Screen Print Sale Price</font>,25,50,100,250,500,16.49,16.19,15.99,15.69,15.19,C,C,C,C,C
AC6267,Coleman   Messenger Lunch Box,Image Lock,25,50,100,250,500,19.18,18.67,17.62,17.13,16.68,C,C,C,C,C
AC6275,Coleman   16-Can Cooler With Removable Liner,Image Lock,25,50,100,250,500,25.98,25.28,24.68,23.88,22.98,C,C,C,C,C
AC6275,Coleman   16-Can Cooler With Removable Liner,Vivid Expressions,100,250,500,,,26.12,25.32,24.42,,,C,C,C,,
AC6275,Coleman   16-Can Cooler With Removable Liner,Blank,25,50,100,250,500,25.22,24.52,23.92,23.12,22.22,C,C,C,C,C
AC6280,Coleman   9-Can Insulated Satchel Cooler,Image Lock,25,50,100,250,500,18.95,18.43,17.38,16.88,16.48,C,C,C,C,C
AC6280,Coleman   9-Can Insulated Satchel Cooler,Vivid Expressions,100,250,500,,,18.82,18.32,17.92,,,C,C,C,,
AC6280,Coleman   9-Can Insulated Satchel Cooler,Blank,25,50,100,250,500,18.18,17.67,16.62,16.12,15.72,C,C,C,C,C
AC6282,Coleman   Dual Compartment Cooler,<font style=color:#b80000;>Image Lock Sale Price</font>,25,50,100,250,500,28.99,28.69,28.39,27.99,27.49,C,C,C,C,C
AC6282,Coleman   Dual Compartment Cooler,Image Lock,25,50,100,250,500,32.98,32.48,31.98,31.48,30.98,C,C,C,C,C
AC6282,Coleman   Dual Compartment Cooler,Vivid Expressions,100,250,500,,,33.42,32.92,32.42,,,C,C,C,,
AC6290,Coleman   Medium Sport Collapsible Soft Cooler,Image Lock,25,50,100,250,500,48.38,46.28,45.78,44.98,44.48,C,C,C,C,C
AC6290,Coleman   Medium Sport Collapsible Soft Cooler,Vivid Expressions,100,250,500,,,47.22,46.42,45.92,,,C,C,C,,
AC6290,Coleman   Medium Sport Collapsible Soft Cooler,Blank,25,50,100,250,500,47.62,45.52,45.02,44.22,43.72,C,C,C,C,C
AC6400,Coleman   Neoprene Lunch Tote,Screen Print,25,50,100,250,500,18.95,18.43,17.38,16.88,16.48,C,C,C,C,C
AC6400,Coleman   Neoprene Lunch Tote,Blank,25,50,100,250,500,18.72,18.2,17.15,16.65,16.25,C,C,C,C,C
AC7000,Coleman   Stadium Seat,Screen Print,50,100,250,500,1000,21.18,20.78,20.28,19.88,19.18,C,C,C,C,C
AC7000,Coleman   Stadium Seat,Blank,50,100,250,500,1000,20.33,19.93,19.43,19.03,18.33,C,C,C,C,C
AC7004,Coleman   Oversized Cooler Quad Chair,Image Lock,25,50,100,250,500,38.13,36.13,35.33,34.98,34.58,C,C,C,C,C
AC7004,Coleman   Oversized Cooler Quad Chair,Vivid Expressions,100,250,500,,,36.77,36.42,36.02,,,C,C,C,,
AC7004,Coleman   Oversized Cooler Quad Chair,Blank,25,50,100,250,500,36.57,34.57,33.77,33.42,33.02,C,C,C,C,C
AC7006,Coleman   Folding Chair,Image Lock,25,50,100,250,500,29.68,29.15,28.68,28.18,27.68,C,C,C,C,C
AC7006,Coleman   Folding Chair,Vivid Expressions,100,250,500,,,30.12,29.62,29.12,,,C,C,C,,
AC7006,Coleman   Folding Chair,Blank,25,50,100,250,500,28.92,28.38,27.92,27.42,26.92,C,C,C,C,C
AC7010,Coleman   Roadtrip   Grill Tools,Screen Print,12,25,50,100,250,31.1,30.5,29.85,29.15,28.37,C,C,C,C,C
AC7010,Coleman   Roadtrip   Grill Tools,Vivid Expressions,100,250,,,,30.58,29.8,,,,C,C,,,
AC7010,Coleman   Roadtrip   Grill Tools,Blank,12,25,50,100,250,29.92,29.32,28.67,27.97,27.18,C,C,C,C,C
AP1010,Passport Case,Deboss,25,50,150,300,,28.68,27.88,26.98,25.98,,C,C,C,C,
AP1010ST,Passport Case - Secure Tech,Deboss,25,50,150,300,,27.68,26.88,25.98,24.48,,C,C,C,C,
AP1013,Slimline Passport Jacket,Deboss,12,50,150,300,,41.28,40.18,38.88,37.48,,C,C,C,C,
AP1020ST,Airline Ticket/Passport Case - Secure Tech,Deboss,6,50,150,300,,53.48,51.55,50.38,48.48,,C,C,C,C,
AP1024,Slimline Passport Document Holder,Deboss,6,50,150,300,,36.78,36.78,36.78,36.78,,C,C,C,C,
AP1255,Magnetic Money Clip / Card Case,Deboss,25,50,150,300,,25.88,25.18,24.48,23.48,,C,C,C,C,
AP1256,Magnetic Money Clip With Card Pocket,Deboss,25,50,150,300,,20.48,19.98,19.38,18.48,,C,C,C,C,
AP1270,Flat Fold Wallet,Deboss,12,50,150,300,,35.08,34.08,32.98,31.88,,C,C,C,C,
AP1270ST,Flat Fold Wallet - Secure Tech,Deboss,12,50,150,300,,39.48,38.08,36.98,35.88,,C,C,C,C,
AP1400,Vallet Double Key FOB,Deboss,50,150,300,500,,7.98,7.98,7.98,7.98,,C,C,C,C,
AP1505,Business Card Case,Deboss,25,50,150,300,,17.34,17.34,17.34,17.34,,C,C,C,C,
AP1520ST,Deluxe Gusseted Business Card Case - Secure Tech,Deboss,25,50,150,300,,23.53,22.88,22.18,21.38,,C,C,C,C,
AP1535,Stepped Business Card Case,Deboss,25,50,150,300,,18.18,17.68,17.08,16.48,,C,C,C,C,
AP1538,Magic Wallet / Business Card Case,Deboss,25,50,150,300,,17.9,17.9,17.9,17.9,,C,C,C,C,
AP1555,Fan Out Business / Credit Card Holder w/ Contrast Stitching,Deboss,25,50,150,300,,18.78,18.38,17.88,16.98,,C,C,C,C,
AP2570,Foldover Note Jotter,Deboss,25,50,150,300,,19.98,19.98,19.98,19.98,,C,C,C,C,
AP3005,Writing Padholder With Calculator,Deboss,6,50,150,300,,89.28,86.48,83.98,81.18,,C,C,C,C,
AP3010,Deluxe Writing Padholder,Deboss,3,25,50,100,,137.48,134.38,129.98,124.98,,C,C,C,C,
AP3015,Deluxe All-Napa Writing Padholder,Deboss,3,25,50,100,,181.48,177.88,171.98,164.98,,C,C,C,C,
AP3180,Westbridge Leather Duffel,Deboss,3,3,3,25,25,376.48,376.48,376.48,371.9,371.9,C,C,C,C,C
