dc_acct_num,dc_name,px_name,do_not_save
100054,RDJ2-PS Pen Imprint Color,"",true
100054,RES1 Logo on Each Sheet,"",true
100054,RES2 Logo on Each Sheet,"",true
100054,RLN1 Logo on Each Sheet,"",true
100054,RLPL8 Header Ink Color,"",true
100054,RLPL8 Imprinted Header,"",true
100054,RLPL8 Imprinted Sheets - Ink Color,"",true
100054,RMJ2-PS Pen Imprint Color,"",true
100054,RN1 Cover Imprint with Bleed - Set Up,"",true
100054,RN1 Cover Ink Color,"",true
100054,RN1 Logo on Each Sheet Ink Color,"",true
100054,RN14 Logo on Each Sheet Ink Color,"",true
100054,RN1F Logo on Each Sheet Ink Color,"",true
100054,RN1P Back Cover,"",true
100054,RN1P Logo on Each Sheet Ink Color,"",true
100054,RRN1 Logo on Each Sheet,"",true
100054,RS2 Additional Foil Color,"",true
100054,RS2 Cover Imprint Color,"",true
100054,RS2 Logo on Each Sheet,"",true
100054,RSN1 Logo on Each Sheet,"",true
100054,RSP1-100 Imprint bleeds or has excessive ink coverage,"",true
100054,RSP1-100 Ink Color,"",true
100054,RSP1-100 Magnet,"",true
100054,RSP1-50 Imprint bleeds or has excessive ink coverage,"",true
100054,RSP1-50 Ink Color,"",true
100054,RSP1-50 Magnet,"",true
100054,RSP4-100 Imprint bleeds or has excessive ink coverage,"",true
100054,RSP4-100 Ink Color,"",true
100054,RSP4-100 Magnet,"",true
100054,RSP4-50 Imprint bleeds or has excessive ink coverage,"",true
100054,RSP4-50 Ink Color,"",true
100054,RSP4-50 Magnet,"",true
100054,S1 Logo on Each Sheet,"",true
100054,S1-PS Logo on Each Sheet,"",true
100054,S1-PS Pen Imprint Color,"",true
100054,S1B Logo on Each Sheet,"",true
100054,S1B-PS Logo on Each Sheet,"",true
100054,S1B-PS Pen Imprint Color,"",true
100054,S1R4 Logo on Each Sheet,"",true
100054,S1R4-PS Logo on Each Sheet,"",true
100054,S1R4-PS Pen Imprint Color,"",true
100054,S2 Additional Foil Color,"",true
100054,S2 Cover Imprint Color,"",true
100054,S2 Logo on Each Sheet,"",true
100054,S2-PS Logo on Each Sheet,"",true
100054,S2-PS Pen Imprint Color,"",true
100054,S2B Logo on Each Sheet,"",true
100054,S2B-PS Logo on Each Sheet,"",true
100054,S2B-PS Pen Imprint Color,"",true
100054,S2R4 Logo on Each Sheet,"",true
100054,S2R4-PS Logo on Each Sheet,"",true
100054,S2R4-PS Pen Imprint Color,"",true
100054,S3 Logo on Each Sheet,"",true
100054,SMB1 Cover Imprint with Bleed - Set Up,"",true
100054,SMB1 Cover Ink Color,"",true
100054,SMB1 Pastel Sheets,"",true
100054,SMB1 Round Corners,"",true
100054,SMB14 Pastel Sheets,"",true
100054,SMB14 Round Corners,"",true
100054,SMB1F Additional Foil Color,"",true
100054,SMB1F Cover Imprint Color,"",true
100054,SMB1F Round Corners,"",true
100054,SMB1N Round Corners,"",true
100054,SMB2 Cover Imprint with Bleed - Set Up,"",true
100054,SMB2 Cover Ink Color,"",true
100054,SMB3 Cover Imprint with Bleed - Set Up,"",true
100054,SMB3 Cover Ink Color,"",true
100054,SMB3 Pastel Sheets,"",true
100054,SMB34 Logo on Each Sheet Ink Color,"",true
100054,SMB34 Pastel Sheets,"",true
100054,SN1 Cover Imprint with Bleed - Set Up,"",true
100054,SN1 Cover Ink Color,"",true
100054,SN1 Logo on Each Sheet Ink Color,"",true
100054,SN14 Additional Ink Color on Inside Sheets,"",true
100054,SN14 Logo on Each Sheet Ink Color,"",true
100054,SN1F Logo on Each Sheet Ink Color,"",true
100054,SN1P Back Cover,"",true
100054,SN1P Logo on Each Sheet Ink Color,"",true
100054,SP1-100 Imprint bleeds or has excessive ink coverage,"",true
100054,SP1-100 Ink Color,"",true
100054,SP1-25 Imprint bleeds or has excessive ink coverage,"",true
100054,SP1-25 Ink Color,"",true
100054,SP1-25 Magnet,"",true
100054,SP1-50 Imprint bleeds or has excessive ink coverage,"",true
100054,SP1-50 Ink Color,"",true
100054,SP1-50 Magnet,"",true
100054,SP14-25 Magnet,"",true
100054,SP14-50 Magnet,"",true
100054,SP2-100 Imprint bleeds or has excessive ink coverage,"",true
100054,SP2-100 Ink Color,"",true
100054,SP2-25 Imprint bleeds or has excessive ink coverage,"",true
100054,SP2-25 Ink Color,"",true
100054,SP2-25 Magnet,"",true
100054,SP2-50 Imprint bleeds or has excessive ink coverage,"",true
100054,SP2-50 Ink Color,"",true
100054,SP2-50 Magnet,"",true
100054,SP3-100 Imprint bleeds or has excessive ink coverage,"",true
100054,SP3-100 Ink Color,"",true
100054,SP3-100 Magnet,"",true
100054,SP3-25 Imprint bleeds or has excessive ink coverage,"",true
100054,SP3-25 Ink Color,"",true
100054,SP3-25 Magnet,"",true
100054,SP3-50 Imprint bleeds or has excessive ink coverage,"",true
100054,SP3-50 Ink Color,"",true
100054,SP3-50 Magnet,"",true
100054,SP34-25 Magnet,"",true
100054,SP34-50 Magnet,"",true
100054,SP4-100 Imprint bleeds or has excessive ink coverage,"",true
100054,SP4-100 Ink Color,"",true
100054,SP4-25 Imprint bleeds or has excessive ink coverage,"",true
100054,SP4-25 Ink Color,"",true
100054,SP4-25 Magnet,"",true
100054,SP4-50 Imprint bleeds or has excessive ink coverage,"",true
100054,SP4-50 Ink Color,"",true
100054,SP4-50 Magnet,"",true
100054,SP44-25 Magnet,"",true
100054,SP44-50 Magnet,"",true
100054,SP5-100 Imprint bleeds or has excessive ink coverage,"",true
100054,SP5-100 Ink Color,"",true
100054,SP5-25 Imprint bleeds or has excessive ink coverage,"",true
100054,SP5-25 Ink Color,"",true
100054,SP5-25 Magnet,"",true
100054,SP5-50 Imprint bleeds or has excessive ink coverage,"",true
100054,SP5-50 Ink Color,"",true
100054,SP5-50 Magnet,"",true
100054,SP6-100 Imprint bleeds or has excessive ink coverage,"",true
100054,SP6-100 Ink Color,"",true
100054,SP6-25 Imprint bleeds or has excessive ink coverage,"",true
100054,SP6-25 Ink Color,"",true
100054,SP6-25 Magnet,"",true
100054,SP6-50 Imprint bleeds or has excessive ink coverage,"",true
100054,SP6-50 Ink Color,"",true
100054,SP6-50 Magnet,"",true
100054,SP7-100 Imprint bleeds or has excessive ink coverage,"",true
100054,SP7-100 Ink Color,"",true
100054,SP7-25 Imprint bleeds or has excessive ink coverage,"",true
100054,SP7-25 Ink Color,"",true
100054,SP7-25 Magnet,"",true
100054,SP7-50 Imprint bleeds or has excessive ink coverage,"",true
100054,SP7-50 Ink Color,"",true
100054,SP7-50 Magnet,"",true
100054,TMD Cover Colors,"",true
100054,TMF Cover Colors,"",true
100054,WBS3 Cover Imprint with Bleed - Set Up,"",true
100054,WBS3 Cover Ink Color,"",true
100054,WBS3 Round Corners,"",true
100054,WBS5 Cover Imprint with Bleed - Set Up,"",true
100054,WBS5 Cover Ink Color,"",true
100054,WBS5 Round Corners,"",true
100054,WCW3 Die cut easel back,"",true
100054,WCW4 Die cut easel back,"",true
100054,WCW6 Die cut easel back,"",true
100054,WCW7 Die cut easel back,"",true
100061,Additional Imprint Color - Hotstamp,"",true
100061,Bridge Packaging,"",true
100061,Custom Litho Imprint Colors,"",true
100061,HS -Stock Imprint Colors HS Imprint Colors,"",true
100061,Order Setup-4CP Imprint/Engrave,"",true
100061,Order Setup-Digital,"",true
100061,Order Setup-Hotstamp,"",true
100061,Order Setup-Litho 4 CP,"",true
100061,Order Setup-Litho,"",true
100061,Order Setup-Poker Chips,"",true
100061,Order Setup-Table Cover/Table Runner,"",true
100061,Poker Packaging,"",true
100061,Proof,"",true
100061,Round Card Packaging,"",true
100061,Rush Charge Custom Litho,"",true
100061,Rush Charge Hotstamp - 2 day,"",true
100061,Rush Charge Hotstamp - 4 day,"",true
100061,Rush Charge Poker Chips,"",true
100061,Rush Charge Table Cover/Runner,"",true
100061,Special Shapes Card Packaging,"",true
100061,ValuGem Packaging,"",true
100068,4 Color Label Available,"",true
100068,Additional Imprint Color,"",true
100068,Additional Imprint Location,"",true
100068,Box Color,"",true
100068,Bulk,"",true
100068,Calculator Color,"",true
100068,Candy Flavors,"",true
100068,Clip Color,"",true
100068,Copy Changes,"",true
100068,Different Copy on 2nd Side,"",true
100068,Gripper Color,"",true
100068,Holder/Cutter Color,"",true
100068,Imprint Color,"",true
100068,Less Than Minimum,"",true
100068,Magnet Back,"",true
100068,Magnets,"",true
100068,Magnifier Color,"",true
100068,Mug Color,"",true
100068,PC-DP-1002,"",true
100068,PC-DP-1010,"",true
100068,Paper Clip Color,"",true
100068,Pen Color,"",true
100068,Pen Packaging,"",true
100068,Pig Color,"",true
100068,Pouch Color,"",true
100068,Product Color,"",true
100068,Proofs,"",true
100068,Regular Set-Up,"",true
100068,Stapler Color,"",true
100068,Tag Color,"",true
100068,Tape Refills,"",true
100068,Tassel Color,"",true
100071,4-Color Process,"",true
100071,Additional Ink Colors,"",true
100071,Foil Color,"",true
100071,Proofs,"",true
100071,Standard Ink Colors,"",true
100071,White Ink Backup,"",true
100079,Color and Size,"",true
100082,Heat Transfer Imprint Options,"",true
100082,Pad Print Imprint Options,"",true
100082,Screen Print Imprint Options,"",true
100087,Additional 3 Lines Personalization,"",true
100087,Additional 3 Lines,"",true
100087,Additional Line,"",true
100087,Additional Personalization Line,"",true
100087,Additional3 Lines,"",true
100087,Address Block,"",true
100087,Adhesive,"",true
100087,Aluminum Holder Colors,"",true
100087,Aluminum Holder Types,"",true
100087,Architectural Frame Colors,"",true
100087,Badge Color,"",true
100087,Badge Edges,"",true
100087,Badge Fasteners,"",true
100087,Badge Size,"",true
100087,Business Card Window,"",true
100087,CR2032 batteries $2.00 (C) each Minimum 10,"",true
100087,Color Change,"",true
100087,Consecutive Numbering - Parking Permits,"",true
100087,Copy Change,"",true
100087,Corners,"",true
100087,Deluxe Imprint Colors,"",true
100087,Desk Adaptor,"",true
100087,Executive Frame Imprint Colors,"",true
100087,Finish Style,"",true
100087,Finish,"",true
100087,ID-Secure Feature Secure Feature,"",true
100087,Imprint Color,"",true
100087,Imprint Colors,"",true
100087,Inserts,"",true
100087,Inventory Charge,"",true
100087,Laser setup charge Laser setup charge,"",true
100087,Luggage Tag Straps,"",true
100087,Metallic Paper Upgrade - Large Metallic Paper Upgrade - Large,"",true
100087,Metallic Paper Upgrade - Medium Metallic Paper upgrade - Medium,"",true
100087,Metallic Paper upgrade Small Metallic paper upgrade Small,"",true
100087,Mountings,"",true
100087,Optional 2nd side imprint Optional 2nd side,"",true
100087,PMS Matching,"",true
100087,Personalization 3 lines - digital,"",true
100087,Personalization,"",true
100087,Personlizing Pen,"",true
100087,Plastic Insert Color,"",true
100087,Proofs,"",true
100087,Second Side Imprint,"",true
100087,Setup Charge - Digital with Personalization,"",true
100087,Setup Charge - Digital,"",true
100087,Setup Charge - One Color Only,"",true
100087,Setup Charge - Screened,"",true
100087,Stock Backgrounds,"",true
100087,Variable Data,"",true
100089,"Product,Colors","",true
100089,1 Color Transfer Setup,"",true
100089,4 Color Golf Setup,"",true
100089,4 Color Setup 2,"",true
100089,4 Color Setup,"",true
100089,4 color process,"",true
100089,Colorfinity Setup,"",true
100089,Deboss Setup,"",true
100089,Embroidery/145,"",true
100089,Imprint Color,"",true
100089,Laser Engrave,"",true
100089,Laser Pen Setup,"",true
100089,Laser Setup,"",true
100089,MultiColor Pen Setup,"",true
100089,MultiColor Setup,"",true
100089,Pad Print,"",true
100089,Patriot - Multi-color,"",true
100089,Pen Setup,"",true
100089,Product Color,"",true
100089,Proof,"",true
100089,Screen Print(50),"",true
100089,Screen Print,"",true
100089,Setup Spot GB,"",true
100089,Setup Spot,"",true
100090,Add insert,"",true
100090,Attach and Bag,"",true
100090,Color Printing,"",true
100090,Medal Colors,"",true
100090,Product Color,"",true
100090,Ribbon Options,"",true
100099,0504 Colors,"",true
100099,14/21 oz Available Colors,"",true
100099,16/22 oz Available Colors,"",true
100099,16/22 oz Available Lid Colors,"",true
100099,Additional Printed Colors Mugs,"",true
100099,Available Cap Colors 100 series,"",true
100099,Available Stein Colors,"",true
100099,Embroidery Option Optional price,"",true
100099,H-1424 Colors,"",true
100099,H-2424 Colors,"",true
100099,H-SM Colors,"",true
100099,H-SM-U Colors,"",true
100101,"""Pik-Cup"" Sure Grip Cup Handles","",true
100101,"4"" x 6""Photo Mount Pre-Printed Decorations","",true
100101,"6"" x 4"" Photo Mount Pre-Printed Decorations","",true
100101,"Magnetic ""Rip N Clip"" Bag Clip Product Colors","",true
100101,#15 Flip Flop Colors,"",true
100101,#15 Size,"",true
100101,#182 Bookmark Magnifier Colors,"",true
100101,#215 Flip Flop Colors,"",true
100101,#215 Size,"",true
100101,#217 Flip Flop Colors,"",true
100101,#217 Size,"",true
100101,.20 ml. Pencil Pouch Product Colors,"",true
100101,10 oz. Non Spill Baby Cup Product Colors,"",true
100101,12 Colorfy Full Color Decoration,"",true
100101,12 oz OXO Twist Top Bottle Product Colors,"",true
100101,12 oz Snap-A-Snack,"",true
100101,13.5 oz. OXO Liquiseal Tumbler Product Colors,"",true
100101,14 oz Sip-A-Mug Product Colors,"",true
100101,15 oz Sports Bottle Product Colors,"",true
100101,16 oz Bend-A-Bottle Product Colors,"",true
100101,185 Colors,"",true
100101,2 oz Shot Glass Colors,"",true
100101,20 oz Tumbler Product Colors,"",true
100101,24 oz OXO Push Top Bottle Product Colors,"",true
100101,24 oz OXO Twist Top BottleProduct Colors,"",true
100101,24 oz OXO Two Top Bottle Product Colors,"",true
100101,28 Slot Pillbox	Product Colors,"",true
100101,3-in-1 Cell Phone Card Holder Product Colors,"",true
100101,3-in-1 Cell Phone Card Holder w/Packaging Product Colors,"",true
100101,3/4” Satin Embossed Poly Bow,"",true
100101,30 oz Classic Stadium Tumbler Product Colors,"",true
100101,4 Piece Manicure Set Product Colors,"",true
100101,4 Way Measuring Spoon Product Colors,"",true
100101,4 x 6 Curved Wood Color Pop Frame Product Colors,"",true
100101,4 x 6 Three Piece Clip Frame Product Colors,"",true
100101,5 oz Non Spill Baby Cup Product Colors,"",true
100101,5 oz. Non Spill Baby Cup Product Colors,"",true
100101,5 x 7 Three Piece Clip Frame Product Colors,"",true
100101,5210 IC,"",true
100101,522 PC,"",true
100101,533 Pen Design Options,"",true
100101,533 Pot Colors,"",true
100101,6” Bag Clip Product Colors,"",true
100101,7 oz Non Spill Baby Cup Product Colors,"",true
100101,7 oz Sip-A-Cup	Product Colors,"",true
100101,9.5 oz OXO Liquiseal Tumbler Product Colors,"",true
100101,95S Chain Assembly Charge,"",true
100101,Acrylic Oval Temperature Gauge Product Colors,"",true
100101,Add A 4CP Cover,"",true
100101,Add An Imprint,"",true
100101,Add a Tag,"",true
100101,Adult Toothbrush Product Colors,"",true
100101,Analog Slap Watch Product Colors,"",true
100101,Arch Shaped Mirror Product Colors,"",true
100101,Attached Magnet,"",true
100101,Aviator Sunglasses Colors,"",true
100101,Awareness Ribbon Stress Reliever Imprint Colors,"",true
100101,Awareness Ribbon Stress Reliever Product Colors,"",true
100101,Baby Bottle Bank Product Colors,"",true
100101,Baby Spoon Product Colors,"",true
100101,Blank Wristband Product Colors,"",true
100101,Blossom Kit Seed Options,"",true
100101,Boutique Comb Product Colors,"",true
100101,Business Card Holder Product Colors,"",true
100101,Business Card Magnet Clip Product Colors,"",true
100101,Car Bank Product Colors,"",true
100101,Carabiner Bottle Opener Product Colors,"",true
100101,Carabiner Keytag Product Colors,"",true
100101,Carabiner Product Colors,"",true
100101,Carabiner Snap-In Photo Flashlight Keytag Product Colors,"",true
100101,Carabiner Snap-In Photo Keytag Product Colors,"",true
100101,Cell Phone Card Holder Product Colors,"",true
100101,Cell Phone Holder Product Colors,"",true
100101,Cell Phone Pen Product Colors,"",true
100101,Childrens Laser Wristband Product Colors,"",true
100101,Childrens Screen Wristband Product Colors,"",true
100101,Church Bank Product Colors,"",true
100101,Circular Floater Product Colors,"",true
100101,Color Change Sunglasses Product Colors,"",true
100101,Color Plus Frame Product Colors,"",true
100101,Compact Mirror Product Colors,"",true
100101,Copy Change,"",true
100101,Corkscrew Bottle Opener Product Colors,"",true
100101,Corkscrew w/Bottle Opener and Blade Product Colors,"",true
100101,Coutale Sommelier Premium Wine Opener Product Colors,"",true
100101,Credit Card Magnifier Product Colors,"",true
100101,Curved Wood Frame Product Colors,"",true
100101,Custom Printed Insert,"",true
100101,Deluxe Cell Phone Card Holder,"",true
100101,Deluxe Cell Phone/Tablet Stand,"",true
100101,Deluxe Photo Bookmark Product Colors,"",true
100101,Dog Bone Carabiner Product Colors,"",true
100101,Dog House Waste Bag Dispenser Product Colors,"",true
100101,Dog Tags Product Colors,"",true
100101,Dual Savings Piggy Bank,"",true
100101,Dynamo Scraper Product Colors,"",true
100101,Eyeglass and CD/DVD Cleaner Product Colors,"",true
100101,Felt Christmas Hat Product Colors,"",true
100101,Felt Christmas Stocking Product Colors,"",true
100101,Flashlight Snap-In Photo Keytag Product Colors,"",true
100101,Flip Flop Keytag Product Colors,"",true
100101,Floating Keytag Product Colors,"",true
100101,Folding Nail File Product Colors,"",true
100101,Folding Paper Stand Product Colors,"",true
100101,Frosted Full Frame Viewer Product Colors,"",true
100101,Frosty Scraper Product Colors,"",true
100101,Fun Disc Product Colors,"",true
100101,Giant Paper Clip Product Colors,"",true
100101,Gripper Knife Product Colors,"",true
100101,Gripper Stress Reliever Product Colors,"",true
100101,Gym Shoe Keytag Colors,"",true
100101,Hand Clapper Product Colors,"",true
100101,Heart Keytag Product Colors,"",true
100101,Heart Shaped Stress Reliever Imprint Colors,"",true
100101,House Bank Product Colors,"",true
100101,House Clip Product Colors,"",true
100101,House Keytag Product Colors,"",true
100101,House Magnet Clip Product Colors,"",true
100101,House Mint Product Colors,"",true
100101,ID Pouch Product Colors,"",true
100101,Ice Cream Scoop Product Colors,"",true
100101,Imprint Colors - 1 Maximum,"",true
100101,Imprint Colors - 2 Maximum - Banks,"",true
100101,Imprint Colors - 2 Maximum,"",true
100101,Imprint Colors - 3 Maximum - Banks,"",true
100101,Imprint Colors - 4 Maximum - Banks,"",true
100101,Imprint Colors - 4 Maximum,"",true
100101,Insert Charges,"",true
100101,Jersey Bend a Bottle Product Colors,"",true
100101,Jumbo Hand Clapper Product Colors,"",true
100101,Key Ring Bottle/Can Opener Product Colors,"",true
100101,LED Bottle Opener Keytag,"",true
100101,Large Acrylic Oval Temperature Gauge Product Colors,"",true
100101,Large Star Massager Product Colors,"",true
100101,Laser Wristband Product Colors,"",true
100101,Light Up Car Keytag Product Colors,"",true
100101,Light Up Hard Hat Keytag Product Colors,"",true
100101,Light Up Pet Waste Bag Dispenser Product Colors,"",true
